respondent id,question code,comments,hide comment,language id,edited text,english translation,positive sentiment probability,neutral sentiment probability,negative sentiment probability,sentiment category
25386286,rst|actions_skillsstaffing,"seperti yang disampaikan di atas, kami memiliki keterbatasan personil, yang sudah maksimal melingkupi pekerjaan rutin maupun non rutin yang ada saat ini.",FALSE,bi,,,0.6403017,0.2761621,0.08353617,positive
25385084,ent|action_teamwork,Ok,FALSE,bi,,,0.01516132,0.9803365,0.004502188,neutral
25385084,adt|action_vision,OK,FALSE,bi,,,0.01516132,0.9803365,0.004502188,neutral
25385084,ent|action_teamleadership,Lebih ditingkatkan,FALSE,bi,,,0.04044915,0.9539613,0.005589572,neutral
25385084,rst|actions_systemsprocesses,OK,FALSE,bi,,,0.01516132,0.9803365,0.004502188,neutral
25385084,rst|actions_skillsstaffing,OK,FALSE,bi,,,0.01516132,0.9803365,0.004502188,neutral
25385084,ent|actions_accountability,Ok,FALSE,bi,,,0.01516132,0.9803365,0.004502188,neutral
25386043,adt|action_vision,Baik,FALSE,bi,,,0.003581344,0.995242,0.001176739,neutral
25386043,ent|action_teamleadership,Baik,FALSE,bi,,,0.003581344,0.995242,0.001176739,neutral
25386043,rst|actions_systemsprocesses,Baik,FALSE,bi,,,0.003581344,0.995242,0.001176739,neutral
25386043,rst|actions_skillsstaffing,Baik,FALSE,bi,,,0.003581344,0.995242,0.001176739,neutral
25386043,ent|action_teamwork,Baik,FALSE,bi,,,0.003581344,0.995242,0.001176739,neutral
25386043,ent|actions_accountability,"Sudah baik, dan silakan untuk ditingkatkan",FALSE,bi,,,0.67783546,0.29040164,0.031762876,positive
25385991,adt|action_vision,Belum tersosialisasi dengan baik dan menyeluruh.,FALSE,bi,,,0.04820591,0.93777037,0.014023759,neutral
25385991,ent|action_teamleadership,"Klasifikasi pimpinan untuk yang bersifat khusus seperti K3L, sebaiknya yang telah memahami.",FALSE,bi,,,0.8263612,0.13842414,0.035214692,positive
25386426,rst|actions_skillsstaffing,Pemenuhan FTK dapat menunjang implementasi program Management Information System (MIS) menuju Single Source of Truth (SSoT) agar pelaksanaan pekerjaan lebih optimal.,FALSE,bi,,,0.58578575,0.40070683,0.013507415,positive
25386426,ent|action_teamwork,Kekurangan FTK yang dimiliki membuat pelaksanaan menjadi tidap optimal.,FALSE,bi,,,0.8563831,0.13576561,0.007851278,positive
25386054,adt|action_vision,Keakuratan sistem informasi data base,FALSE,bi,,,0.114155024,0.87207854,0.013766457,neutral
25386054,ent|action_teamleadership,Sudah sangat baik,FALSE,bi,,,0.028956622,0.96767354,0.003369903,neutral
25386054,rst|actions_systemsprocesses,Sudah baik,FALSE,bi,,,0.002833682,0.99630946,0.00085677,neutral
25386054,rst|actions_skillsstaffing,Sudah bagus,FALSE,bi,,,0.005431424,0.9922131,0.002355499,neutral
25386054,ent|action_teamwork,saling menjaga kekompakan,FALSE,bi,,,0.13861828,0.84459484,0.016786877,neutral
25386054,ent|actions_accountability,saling berkolaborasi,FALSE,bi,,,0.009195279,0.98725253,0.003552071,neutral
25384820,rst|actions_systemsprocesses,Sistem dan Proses agar diberikan panduan dan sosialisasi,FALSE,bi,,,0.1346578,0.7820107,0.0833315,neutral
25384820,adt|action_vision,Visi dan arah terkait MIS menuju SSOT agar lebih dapat disosialisasikan ke lini terluar juga,FALSE,bi,,,0.6216342,0.09185103,0.28651482,positive
25384820,ent|action_teamleadership,Pemimpin agar lebih dapat mengkomunikasikan terkait manajemen IT dengan cara yang lebih sederhana,FALSE,bi,,,0.6616328,0.26528788,0.07307935,positive
25384820,rst|actions_skillsstaffing,Dalam mendukung MIS peningkatan kapabilitas agar dapat diberikan lebih massive,FALSE,bi,,,0.8425568,0.13086925,0.02657404,positive
25384820,ent|action_teamwork,Tindakan tim akan dapat lebih kolaboratif bila didukung MIT yang terpusat dan integrasi,FALSE,bi,,,0.71875906,0.25802377,0.023217186,positive
25384820,ent|actions_accountability,akuntabilitas agar lebih disosialisasikan,FALSE,bi,,,0.020121915,0.9723651,0.007513002,neutral
25385011,rst|actions_systemsprocesses,-,FALSE,bi,,,0.004242215,0.98948437,0.006273523,neutral
25385011,rst|actions_skillsstaffing,-,FALSE,bi,,,0.004242215,0.98948437,0.006273523,neutral
25385011,adt|action_vision,-,FALSE,bi,,,0.004242215,0.98948437,0.006273523,neutral
25385011,ent|action_teamleadership,-,FALSE,bi,,,0.004242215,0.98948437,0.006273523,neutral
25385011,ent|action_teamwork,-,FALSE,bi,,,0.004242215,0.98948437,0.006273523,neutral
25385011,ent|actions_accountability,-,FALSE,bi,,,0.004242215,0.98948437,0.006273523,neutral
25385454,adt|action_vision,Buat view yg menarik dan redaksi sederhana tapi tepat sasaran,FALSE,bi,,,0.9048222,0.08639564,0.008782165,positive
25385454,ent|action_teamleadership,Perlu sering berkomunikasi secara langsung kepada bawahan meskipun hanya beberapa saat saja,FALSE,bi,,,0.3335602,0.5974277,0.069012165,neutral
25385454,rst|actions_systemsprocesses,Sosialisasi dan dipraktekan secara langsung,FALSE,bi,,,0.102663934,0.86993873,0.027397392,neutral
25385454,rst|actions_skillsstaffing,Semua pegawai dibekali knowledge yang cukup guna mendukung pelaksanaan program,FALSE,bi,,,0.9061993,0.082536906,0.011263762,positive
25385454,ent|action_teamwork,Staff fungsional dioptimalkan dalam team work,FALSE,bi,,,0.83175546,0.16294822,0.00529629,positive
25385454,ent|actions_accountability,Perjelas job desc dan outcome yang akan dicapai,FALSE,bi,,,0.8066341,0.14478017,0.048585698,positive
25385613,adt|action_vision,"agar program implementasi MIS menuju SSoT digaungkan secara terus menerus hingga kelini pegawai di unit terpencil, melakukan remainder ulang secara terus menerus terkait visi misi perusahaan sehingga setiap pegawai hapal dan mengerti visi misi perusahaan.",FALSE,bi,,,0.7134207,0.21354438,0.073034905,positive
25385402,adt|action_vision,-,FALSE,bi,,,0.004242215,0.98948437,0.006273523,neutral
25385402,ent|action_teamleadership,Seorang pemimpin sudah sepatutnya memberikan contoh yang baik dan memanusiakan manusia. Alhamdulillah saya memiliki pemimpin yang demikian.,FALSE,bi,,,0.6825255,0.2564664,0.061008085,positive
25385402,rst|actions_systemsprocesses,-,FALSE,bi,,,0.004242215,0.98948437,0.006273523,neutral
25385155,rst|actions_systemsprocesses,"SOP, IK, Formulir belum update terkait program MIS menuju SSoT",FALSE,bi,,,0.96214926,0.015589263,0.022261498,positive
25385155,adt|action_vision,"Belum ada informasi lebih mendalam terkait program MIS menuju SSoT, sehingga perlu diberikan awareness program MIS menuju SSoT. tujuan dan sasaran yang diharapkan",FALSE,bi,,,0.82719225,0.12973595,0.043071754,positive
25386563,adt|action_vision,-,FALSE,bi,,,0.004242215,0.98948437,0.006273523,neutral
25386563,ent|action_teamleadership,-,FALSE,bi,,,0.004242215,0.98948437,0.006273523,neutral
25386563,rst|actions_systemsprocesses,-,FALSE,bi,,,0.004242215,0.98948437,0.006273523,neutral
25386563,rst|actions_skillsstaffing,-,FALSE,bi,,,0.004242215,0.98948437,0.006273523,neutral
25386563,ent|action_teamwork,-,FALSE,bi,,,0.004242215,0.98948437,0.006273523,neutral
25386563,ent|actions_accountability,-,FALSE,bi,,,0.004242215,0.98948437,0.006273523,neutral
25386703,ent|action_teamwork,"Tim work yang solid, bekera sama dan berkolaborasi yang baik dan berfokus pada pencapaian kinerja di Unit",FALSE,bi,,,0.96176285,0.026080968,0.012156187,positive
25386703,ent|actions_accountability,"Tim yang baik, dan perencanaan kerja yang terarah merupakan satu kesatuan agar akuntabilitas dalam mengimplementasikan sebuah perubahan bisa menghasilkan sebuah keberhasilan program",FALSE,bi,,,0.70148164,0.2592738,0.039244562,positive
25386703,adt|action_vision,"Pada prinsipnya, dengan adanya perubahan deng pengembangan sistem yang sudah berjalan di lingkungan PT PLN (Persero) bisa secara cepat diterima oleh seluruh insan PLN, penerimaan ini harus dilakukan dengan merancang kemudahan dalam setiap akses terhadap tools tersebut dan memberikan tampilan yang mengikuti konsep kekinian tetapi menjaga branding dan citra perusahaan. Selalu mendukung setiap perubahan untuk kebaikan bersama. ",FALSE,bi,,,0.8235205,0.13641758,0.040061876,positive
25386703,ent|action_teamleadership,Sebagai leader yang menjunjung tinggi integritas perusahan,FALSE,bi,,,0.059992563,0.9320625,0.007944907,neutral
25386703,rst|actions_systemsprocesses,"Sumber daya yang memeliki kualitas dan kuantitas menentukan keberhasilan sebuah program yang baru, konsep yang disajikan sangan berpengaruh terhadap sumber daya yang dipersiapkan secara matang",FALSE,bi,,,0.85195994,0.116847545,0.031192478,positive
25386703,rst|actions_skillsstaffing,Selalu siap beradaptasi dengan transformasi dari setiap program yang dirancang oleh perusahaan,FALSE,bi,,,0.84296376,0.13819851,0.018837705,positive
25385820,adt|action_vision,Saran : Agar segera dilakunkan perubahan ke SSOT agar semua orang di PLN selanjutnya dapat mengambil keputusan bisnis yang penting berdasarkan data yang dapat diakses bersama. Ini artinya tidak ada pengotak-kotakan atau ego sektoral ,FALSE,bi,,,0.22114044,0.738798,0.040061533,neutral
25385820,ent|action_teamleadership,Kami harapkan pemimpin bisa menjadi contoh bagi staff atau bawahannya . ,FALSE,bi,,,0.7862011,0.19916607,0.014632821,positive
25385820,rst|actions_systemsprocesses,Saran agar disiapkan juga sistem IT yang mendukung dan juga perlengkapan kerja yang memadai agar mudah di aplikasikan jika program SSOT sudah terimplementasikan,FALSE,bi,,,0.7110756,0.16773096,0.12119341,positive
25385820,rst|actions_skillsstaffing,Kapabilitas terkait Management Information System ini belum merata ke semua pegawai ,FALSE,bi,,,0.72996265,0.25464988,0.015387535,positive
25385820,ent|action_teamwork,Di unit kami sudah sangat kompak seputar kerja Tim nya,FALSE,bi,,,0.6529454,0.2581067,0.08894781,positive
25385820,ent|actions_accountability,Agar semua pegawai dapat memahami peran dan tanggung jawab masing-masing ketima sudah diimplementasikan,FALSE,bi,,,0.66014296,0.29638335,0.043473702,positive
25384850,adt|action_vision,-,FALSE,bi,,,0.004242215,0.98948437,0.006273523,neutral
25384850,ent|action_teamleadership,-,FALSE,bi,,,0.004242215,0.98948437,0.006273523,neutral
25384850,rst|actions_systemsprocesses,-,FALSE,bi,,,0.004242215,0.98948437,0.006273523,neutral
25384850,rst|actions_skillsstaffing,-,FALSE,bi,,,0.004242215,0.98948437,0.006273523,neutral
25384850,ent|action_teamwork,-,FALSE,bi,,,0.004242215,0.98948437,0.006273523,neutral
25384850,ent|actions_accountability,-,FALSE,bi,,,0.004242215,0.98948437,0.006273523,neutral
25385444,ent|action_teamleadership,Pemimpin Unit sudah mempunyai kemampuan mengatasi persoalan dalam implementasi MIS menuju SSoT,FALSE,bi,,,0.19432825,0.75730395,0.04836776,neutral
25385444,rst|actions_systemsprocesses,Sistem TI sdh cukup menjadi sarana kerja setiao hari,FALSE,bi,,,0.76852846,0.21782817,0.013643418,positive
25385444,rst|actions_skillsstaffing,Diperlukan peningkatan kapabilitas sumber daya manusia ,FALSE,bi,,,0.10146223,0.8844255,0.01411227,neutral
25385444,ent|action_teamwork,Kolaborasi dan kerja tim antar bodang perlu ditingkatkan,FALSE,bi,,,0.5801355,0.36470342,0.0551611,positive
25385444,adt|action_vision,Visi dan Arah terkait implementasi MIS menuju SSoT agar disosialisasikan secara masif kepada semua peagawai sampai ke unit paling kecil,FALSE,bi,,,0.5953094,0.26057917,0.14411141,positive
25386562,adt|action_vision,"Terkait implementasi MIS agar dapat diberika 1 super APP yang dapat mengcover segala kebutuhan pekerjaan yang bersifat general (yang memungkinkan dilakukan oleh semua pegawai di lingkungan kerja PLN (persero) dengan berbagai otorisasi masing-masing menyesuaikan dengan jabatan pegawai tersebut), namun untuk hal yang bersifat khusus dan memerlukan keahlian khusus pula maka dibuatkan super APP lainya untuk masing-masing bidang tersebut.
Sedangkankan terkait SSoT wajib diterapkan secara terbuka dan transparant dengan segera, sehingga semua data pun bersifat transparan dan tidak ada yang dikotak-kotakkan ",FALSE,bi,,,0.9475075,0.017431451,0.03506099,positive
25386562,ent|action_teamleadership,"kepemimpinan yang baik adalah kepemimpinan yang bisa menciptakan leader yang baik sebagai penerus (leader create ledaer), serta pemimpin yang baik adalah pemimpin yang tetap menjaga hubungan sosial yang baik antara atasan dan bawahan serta dengan stakeholder yang setingkat maupun yang ada diatasnya. Pemimpin yang baik mampu menjadi pengayom bagi para bawahan nya dan mampu memberikan keputusan strategis yang baik menyesuaikan dengan tujuan perusahaan",FALSE,bi,,,0.82068664,0.123871446,0.055441983,positive
25386562,rst|actions_systemsprocesses,"sistem harus dibangun dengan baik dan matang, kalau bisa melakukan benchmarking ke bumn lain yang sistem pengelolaan nya dirasa lebih baik dari kita, sehingga bisa dijadikan perbandingn dan masukan untuk kedepan",FALSE,bi,,,0.56535155,0.4108566,0.023791794,positive
25386562,rst|actions_skillsstaffing,"Kapabilitas harus terus dikembangkan oleh semua karyawan, sehingga karyawan dapat selalu memberikan kontribusi yang maksimal bagi perusahaan",FALSE,bi,,,0.8283605,0.13510953,0.03652995,positive
25386562,ent|action_teamwork,"Kerja Tim adalah kerja yang paling banyak dilakukan di lingkungan kerja manapun, oleh karena itu kita harus dapat beradaptasi dan berkoordinasi serta bisa bekerjasama dengan baik untuk mencapai tujuan tim bersama sesuai dengan tujuan perusahaan",FALSE,bi,,,0.86630875,0.06829073,0.06540046,positive
25386562,ent|actions_accountability,"Akuntabilitas harus dilaksanakan oleh semua pegawai menyesuaikan dengan tanggung jawab dan peran dari masing masing pegawai tersebut, dengan selalu menjaga akuntabilitas maka memberikan indikator bahwa pegawai tersebut siap untuk diberikan tanggung jawab yang lebih besar dari yang sebelumnya",FALSE,bi,,,0.5897491,0.2771883,0.13306265,positive
25386594,adt|action_vision,Melakukan persamaan Visi untuk melakukan SSOT,FALSE,bi,,,0.6614345,0.2879797,0.050585765,positive
25386594,ent|action_teamleadership,Lakukan kebijakan terkait penerapan SSOT data sesuai dengan fungsinya,FALSE,bi,,,0.78419584,0.19982226,0.015981933,positive
25386594,rst|actions_systemsprocesses,Lakukan pembuatan probis untuk sistem dan proses penerapan SSOT,FALSE,bi,,,0.64187807,0.30344278,0.05467923,positive
25386594,rst|actions_skillsstaffing,Lakukan perbaikan kapabilitas untuk kemampuan penerapan SSOT,FALSE,bi,,,0.37776327,0.6020758,0.020160923,neutral
25386594,ent|action_teamwork,Lakukan kolaborasi tim untuk penerapan SSOT di semua pihak,FALSE,bi,,,0.7309195,0.16841315,0.10066741,positive
25386594,ent|actions_accountability,Lakukan perbaikan untuk Akuntabilitas implementasi SSOT data,FALSE,bi,,,0.19975297,0.7869579,0.013288999,neutral
25385547,adt|action_vision,menurut saya sudah sangat sesuai dengan kebutuhan PLN yang menyatukan semua data bisnis ke satu lokasi. mungkin perbaikannya semoga kedepannya agar lebih mempermudah kan PLN dalam menjalankan disetiap fungsinya,FALSE,bi,,,0.69547355,0.26590806,0.03861839,positive
25385547,ent|action_teamleadership,Pemimpin saya sudah sangat bagus dan selalu menjadi panutan saya,FALSE,bi,,,0.5563664,0.3826175,0.061016146,positive
25385547,rst|actions_systemsprocesses,Semoga nantinya sistemnya akan lebih disentralkan dari setiap unit agar tidak bingung,FALSE,bi,,,0.11380993,0.82281935,0.063370734,neutral
25385547,rst|actions_skillsstaffing,Saya akan selalu meningkatkan kapabilitas saya agar dapat menyeimbangan SSOT kita nantinya,FALSE,bi,,,0.7072668,0.25146556,0.04126762,positive
25385547,ent|action_teamwork,Saya sedang berada di tim yang sangat baik dan bagus,FALSE,bi,,,0.5634098,0.39133826,0.045251936,positive
25385547,ent|actions_accountability,saya sudah sangat paham dengan pekerjaan saya dan akan bertanggung jawab sepenuhnya,FALSE,bi,,,0.7783038,0.18092817,0.04076809,positive
25385992,rst|actions_skillsstaffing,-,FALSE,bi,,,0.004242215,0.98948437,0.006273523,neutral
25385992,ent|action_teamwork,-,FALSE,bi,,,0.004242215,0.98948437,0.006273523,neutral
25385992,adt|action_vision,PERBANYAK SOSIALISASI OFLINE DAN MELALUI FLYER,FALSE,bi,,,0.9386969,0.053529426,0.007773663,positive
25385992,ent|action_teamleadership,PENINGKATAN KAPABILITAS KEPEMIMPINAN,FALSE,bi,,,0.36762738,0.58912057,0.043252014,neutral
25385992,rst|actions_systemsprocesses,-,FALSE,bi,,,0.004242215,0.98948437,0.006273523,neutral
25385992,ent|actions_accountability,-,FALSE,bi,,,0.004242215,0.98948437,0.006273523,neutral
25384910,ent|action_teamleadership,Sudah cukup komunikatif dan fleksible dalam pengambilan keputusan,FALSE,bi,,,0.5003543,0.44702592,0.052619725,positive
25385177,ent|action_teamleadership,soisalisasi online seringkali bentrok dengan banyaknya agenda online lainnya. ,FALSE,bi,,,0.6365375,0.35195842,0.011504037,positive
25386099,adt|action_vision,selalu berubah menuju lebih baik,FALSE,bi,,,0.015814953,0.973945,0.010240132,neutral
25386099,ent|action_teamleadership,belum ada atasan,FALSE,bi,,,0.064571194,0.9168588,0.018569928,neutral
25386099,rst|actions_systemsprocesses,sudah bagus,FALSE,bi,,,0.005431424,0.9922131,0.002355499,neutral
25386099,rst|actions_skillsstaffing,lebih ditingkatkan kuantitasnya,FALSE,bi,,,0.10756082,0.8784227,0.014016426,neutral
25386099,ent|action_teamwork,tetap semangat walau tidak ada pimpinan,FALSE,bi,,,0.1572257,0.8106725,0.032101743,neutral
25386099,ent|actions_accountability,dokumentasi yang rapi,FALSE,bi,,,0.028437648,0.95835984,0.013202587,neutral
25386102,ent|actions_accountability,Akuntabilitas sebuah kewajiban sebagai bentuk tanggung jawab,FALSE,bi,,,0.04714416,0.91295385,0.039901927,neutral
25386102,adt|action_vision,Mengintegrasikan aplikasi menjadi satu kesatuan dengan sumber data yang sama,FALSE,bi,,,0.35424957,0.61449987,0.03125055,neutral
25386102,ent|action_teamleadership,Pemimpin di suatu unit adalah simbol dan teladan bagi anggota,FALSE,bi,,,0.6738697,0.29010984,0.036020394,positive
25386102,rst|actions_systemsprocesses,Sistem dan proses di unit sudah siap untuk implementasi SSOT,FALSE,bi,,,0.2703163,0.67718977,0.052493937,neutral
25386102,rst|actions_skillsstaffing,Sebagai individu dan tim sudah siap untuk implementasi SSOT,FALSE,bi,,,0.35347778,0.62430304,0.022219213,neutral
25386102,ent|action_teamwork,Sebagai individu dan tim sudah siap untuk implementasi SSOT,FALSE,bi,,,0.35347778,0.62430304,0.022219213,neutral
25385945,ent|action_teamwork,"Diharapkan ada keterlibatan semua pegawai dalam setiap tim, jangan hanya pegawai-pegawai itu saja yang terlibat didalam Tim sehingga pegawai lainnya pun lebih upgrade ilmu maupun informasi program yang ada di PLN",FALSE,bi,,,0.5543613,0.40245563,0.043183066,positive
25385945,ent|actions_accountability,Akuntabilitas pegawai diharapkan bisa bertanggung jawab terhadap data yang disajikan dan dilaporkan,FALSE,bi,,,0.83101463,0.13344751,0.035537917,positive
25385945,adt|action_vision,Saran dalam implementasi program Management Information System (MIS) menuju Single Source of Truth (SSoT) nantinya untuk dilakukan sosialisasi keseluruh pegawai tanpa terkecuali sampai ke lini terbawah,FALSE,bi,,,0.61220837,0.3715518,0.016239863,positive
25385945,ent|action_teamleadership,"Pemimpin yang baik bukan hanya ucapan saja tetapi action dan tindakan juga harus konsisten, bisa menggandeng timnya untuk maju bersama demi tercapainya kinerja perusahaan, secara berkala berkunjung ke lini dibawah biar tau kendala atau harapan pegawainya apa",FALSE,bi,,,0.8837032,0.08751653,0.028780308,positive
25385945,rst|actions_systemsprocesses,"Setiap kebijakan, proses bisnis, SOP, instruksi kerja harap dilakukan updating secara berkala, dan didokumentasikan ke dalam sebuah aplikasi sehingga jika diperlukan mudah dicari, kemudian disosialisaikan ke pegawai karna banyak pegawai yang kurang tau dan memahami.",FALSE,bi,,,0.63007015,0.30710572,0.0628241,positive
25385945,rst|actions_skillsstaffing,"Untuk kapabilitas saya insyaAllah selalu terbuka dan mendukung untuk program perubahan (transformasi) yang ada di PLN, kemarin juga saya terlibat sebagai change agent u/ aplikasi VIP dimana UID S2JB mendapatkan penghargaan tentunya berkat kerja sama yang baik semua rekan-rekan tim yang terlibat dan dukungan dari manajemen",FALSE,bi,,,0.8177879,0.11597363,0.06623848,positive
25385434,adt|action_vision,"Sudah baik, untuk pelaksanaan dapat dikawal dan dievaluasi",FALSE,bi,,,0.7277576,0.24897927,0.023263173,positive
25385217,rst|actions_skillsstaffing,-,FALSE,bi,,,0.004242215,0.98948437,0.006273523,neutral
25385217,adt|action_vision,-,FALSE,bi,,,0.004242215,0.98948437,0.006273523,neutral
25385217,ent|action_teamleadership,-,FALSE,bi,,,0.004242215,0.98948437,0.006273523,neutral
25385217,rst|actions_systemsprocesses,-,FALSE,bi,,,0.004242215,0.98948437,0.006273523,neutral
25385217,ent|action_teamwork,-,FALSE,bi,,,0.004242215,0.98948437,0.006273523,neutral
25385217,ent|actions_accountability,-,FALSE,bi,,,0.004242215,0.98948437,0.006273523,neutral
25384873,adt|action_vision,Perlu ditingkatkan budaya untuk back-up data dan membuat database terpusat sehingga menjadi platform bersama antar-Divisi sehingga komunikasi dan koordinasi lebih mudah serta memastikan validitas data yang dimaksud untuk menjadi dasar pengambilan keputusan.,FALSE,bi,,,0.59101576,0.37481493,0.03416931,positive
25384873,ent|action_teamleadership,Pemimpin satuan kerja perlu terus mendukung dan mengarahkan pegawai untuk memback-up data dan membangun database terpusat sehingga menjadi platform bersama antar-Divisi sehingga komunikasi dan koordinasi lebih mudah serta memastikan validitas data yang dimaksud untuk menjadi dasar pengambilan keputusan.,FALSE,bi,,,0.54591584,0.41171435,0.042369846,positive
25384873,rst|actions_systemsprocesses,Data manajemen proyek sudah terpantau melalui Aplikasi Motion. Sumber data proyek PLTP direkap secara internal menggunakan aplikasi Google Looker Studio. ,FALSE,bi,,,0.5241777,0.46937844,0.006443884,positive
25384873,rst|actions_skillsstaffing,Satuan kerja Saya telah mengembangkan keterampilan dan kemampuan yang diperlukan untuk menjalankan program SSoT saat ini sebagai contoh Motion. Untuk program baru diperlukan training terkait agar pegawai dapat menjalankan dengan efektif.,FALSE,bi,,,0.6235971,0.35487357,0.021529334,positive
25384873,ent|action_teamwork,Di dalam Tim telah terdapat PIC untuk database manajemen proyek PLTP serta PIC implementasi SSoT yang memiliki kemampuan IT yang baik. ,FALSE,bi,,,0.5458845,0.43169948,0.022416001,positive
25384873,ent|actions_accountability,Di dalam Tim telah terdapat PIC untuk database manajemen proyek PLTP serta PIC implementasi SSoT yang memiliki kemampuan IT yang baik. ,FALSE,bi,,,0.5458845,0.43169948,0.022416001,positive
25385854,adt|action_vision,Visi dan Arah untuk implementasi program Management Information System (MIS) menutu Single Source of Truth (SSoT) sudah sangat baik tetapi implementasi lapangannya perlu sosialisasi yang lebih masif karena terdapat beberapa perubahan administratif yang perlu dipahami oleh pegawai,FALSE,bi,,,0.71265167,0.26529557,0.022052761,positive
25385854,ent|action_teamleadership,Pemimpin di satuan kerja saya sangat mendukung implementasi Management Information System (MIS) menuju Single Source of Truth (SSoT) dan telah memberikan waktu yang cukup untuk implementasinya,FALSE,bi,,,0.3305883,0.6477005,0.021711197,neutral
25385854,rst|actions_systemsprocesses,"Untuk saat ini proses bisnis masih belum saling terintegrasi, dengan Management Information System (MIS) menuju Single Source of Truth (SSoT) diharapkan dapat mengintegrasikan antara proses bisnis",FALSE,bi,,,0.36463785,0.6070545,0.028307583,neutral
25385854,rst|actions_skillsstaffing,Perlu adanya sosialisasi terkait Management Information System (MIS) menuju Single Source of Truth (SSoT) dan apa saja kompetensi yang dibutuhkan untuk mengimplementasikannya,FALSE,bi,,,0.2563024,0.72343457,0.02026307,neutral
25385854,ent|action_teamwork,Kolaborasi tim dalam satuan saya telah terjalin dengan sangat baik,FALSE,bi,,,0.5741205,0.37464547,0.051233962,positive
25385854,ent|actions_accountability,Perlu dilakukan penjabaran terkait apa saja akuntabilitas pada setiap proses bisnis,FALSE,bi,,,0.72632915,0.20877151,0.06489936,positive
25386375,rst|actions_systemsprocesses,-,FALSE,bi,,,0.004242215,0.98948437,0.006273523,neutral
25386375,rst|actions_skillsstaffing,-,FALSE,bi,,,0.004242215,0.98948437,0.006273523,neutral
25386375,ent|action_teamwork,-,FALSE,bi,,,0.004242215,0.98948437,0.006273523,neutral
25386375,ent|actions_accountability,-,FALSE,bi,,,0.004242215,0.98948437,0.006273523,neutral
25386375,adt|action_vision,-,FALSE,bi,,,0.004242215,0.98948437,0.006273523,neutral
25386375,ent|action_teamleadership,-,FALSE,bi,,,0.004242215,0.98948437,0.006273523,neutral
25385170,adt|action_vision,semakin ditingkatkan,FALSE,bi,,,0.020920107,0.96899027,0.010089554,neutral
25385170,ent|action_teamleadership,semakin ditingkatkan,FALSE,bi,,,0.020920107,0.96899027,0.010089554,neutral
25385170,rst|actions_systemsprocesses,terus ditingkatkan,FALSE,bi,,,0.09209229,0.8984019,0.009505798,neutral
25385170,rst|actions_skillsstaffing,semakin ditingkatkan,FALSE,bi,,,0.020920107,0.96899027,0.010089554,neutral
25385170,ent|action_teamwork,terus ditingkatkan,FALSE,bi,,,0.09209229,0.8984019,0.009505798,neutral
25385170,ent|actions_accountability,semakin ditingkatkan,FALSE,bi,,,0.020920107,0.96899027,0.010089554,neutral
25385581,adt|action_vision,sudah bagus program dari BOD,FALSE,bi,,,0.580609,0.4087882,0.010602818,positive
25385109,adt|action_vision,Semoga bisa lebih mendukung program kinerja perusahaan,FALSE,bi,,,0.31645608,0.6651509,0.018393071,neutral
25385109,rst|actions_systemsprocesses,-,FALSE,bi,,,0.004242215,0.98948437,0.006273523,neutral
25385109,ent|action_teamleadership,Mohon pertahankan cara dan gaya kepemimpinan yang sudah ada saat ini,FALSE,bi,,,0.81406987,0.1485591,0.0373711,positive
25385109,rst|actions_skillsstaffing,-,FALSE,bi,,,0.004242215,0.98948437,0.006273523,neutral
25385109,ent|action_teamwork,-,FALSE,bi,,,0.004242215,0.98948437,0.006273523,neutral
25385109,ent|actions_accountability,-,FALSE,bi,,,0.004242215,0.98948437,0.006273523,neutral
25385120,adt|action_vision,-,FALSE,bi,,,0.004242215,0.98948437,0.006273523,neutral
25385120,ent|action_teamleadership,-,FALSE,bi,,,0.004242215,0.98948437,0.006273523,neutral
25385120,rst|actions_systemsprocesses,-,FALSE,bi,,,0.004242215,0.98948437,0.006273523,neutral
25385120,rst|actions_skillsstaffing,-,FALSE,bi,,,0.004242215,0.98948437,0.006273523,neutral
25385120,ent|action_teamwork,-,FALSE,bi,,,0.004242215,0.98948437,0.006273523,neutral
25385120,ent|actions_accountability,-,FALSE,bi,,,0.004242215,0.98948437,0.006273523,neutral
25385116,rst|actions_systemsprocesses,menjadi lebih baik,FALSE,bi,,,0.023991276,0.9679957,0.008013028,neutral
25385116,rst|actions_skillsstaffing,menjadi lebih baik,FALSE,bi,,,0.023991276,0.9679957,0.008013028,neutral
25385116,ent|action_teamwork,menjadi lebih baik,FALSE,bi,,,0.023991276,0.9679957,0.008013028,neutral
25385116,ent|actions_accountability,-menjadi lebih baik,FALSE,bi,,,0.01137057,0.9798456,0.008783848,neutral
25385116,adt|action_vision,Menjadi lebih baik,FALSE,bi,,,0.023991276,0.9679957,0.008013028,neutral
25385116,ent|action_teamleadership,menjadi lebih baik,FALSE,bi,,,0.023991276,0.9679957,0.008013028,neutral
25385608,ent|actions_accountability,pasti,FALSE,bi,,,0.003461269,0.9940301,0.002508544,neutral
25385608,adt|action_vision,disosialisasikan lebih masif lg,FALSE,bi,,,0.012742441,0.97918516,0.008072267,neutral
25385608,ent|action_teamleadership,Leader create leader,FALSE,bi,,,0.5123402,0.46903405,0.018625762,positive
25385608,rst|actions_systemsprocesses,Masih berjalan,FALSE,bi,,,0.01220145,0.9822442,0.005554463,neutral
25385608,rst|actions_skillsstaffing,bisa dilatih,FALSE,bi,,,0.00377232,0.9951757,0.001051911,neutral
